entry_id,persona_id,t_index,date,persona_name,persona_age,persona_profession,persona_culture,session_chars,prompt_chars,alignment_self_direction,alignment_stimulation,alignment_hedonism,alignment_achievement,alignment_power,alignment_security,alignment_conformity,alignment_tradition,alignment_benevolence,alignment_universalism
15f8d4b9__5,15f8d4b9,5,2025-09-08,Farid Al-Rashid,55+,Gig Worker,Middle Eastern,652,11723,1,0,0,0,0,0,0,1,0,0
15f8d4b9__6,15f8d4b9,6,2025-09-15,Farid Al-Rashid,55+,Gig Worker,Middle Eastern,1409,12480,0,0,0,1,0,0,0,1,1,1
15f8d4b9__7,15f8d4b9,7,2025-09-15,Farid Al-Rashid,55+,Gig Worker,Middle Eastern,279,11350,0,0,0,0,0,0,0,0,1,0
1628bd07__0,1628bd07,0,2025-05-15,Gerald Thornton,55+,Software Engineer,North American,379,11475,0,0,0,1,1,0,0,0,0,0
1628bd07__1,1628bd07,1,2025-05-20,Gerald Thornton,55+,Software Engineer,North American,1203,12299,0,0,0,1,1,0,0,0,0,0
1628bd07__2,1628bd07,2,2025-05-25,Gerald Thornton,55+,Software Engineer,North American,157,11253,0,0,0,1,1,0,0,0,0,0
1628bd07__3,1628bd07,3,2025-05-25,Gerald Thornton,55+,Software Engineer,North American,395,11491,0,0,0,1,1,0,0,0,0,0
1628bd07__4,1628bd07,4,2025-06-01,Gerald Thornton,55+,Software Engineer,North American,1070,12166,1,0,1,0,0,0,0,0,0,0
1628bd07__5,1628bd07,5,2025-06-06,Gerald Thornton,55+,Software Engineer,North American,545,11641,0,0,0,0,1,0,1,0,-1,0
1628bd07__6,1628bd07,6,2025-06-08,Gerald Thornton,55+,Software Engineer,North American,524,11620,0,0,0,1,1,0,0,0,0,0
1628bd07__7,1628bd07,7,2025-06-10,Gerald Thornton,55+,Software Engineer,North American,546,11642,0,0,0,1,1,0,1,0,0,0
1628bd07__8,1628bd07,8,2025-06-13,Gerald Thornton,55+,Software Engineer,North American,725,11821,1,0,1,0,0,0,0,0,0,0
1628bd07__9,1628bd07,9,2025-06-19,Gerald Thornton,55+,Software Engineer,North American,1261,12357,0,0,0,1,1,0,0,0,-1,0
1628bd07__10,1628bd07,10,2025-06-20,Gerald Thornton,55+,Software Engineer,North American,434,11530,1,0,1,0,0,0,0,0,1,0
1628bd07__11,1628bd07,11,2025-06-24,Gerald Thornton,55+,Software Engineer,North American,1088,12184,1,0,0,1,0,0,0,0,1,0
18415364__0,18415364,0,2025-01-05,Tariq Al-Mansouri,55+,Entrepreneur,Middle Eastern,836,11943,0,-1,0,0,0,0,0,1,1,0
18415364__1,18415364,1,2025-01-06,Tariq Al-Mansouri,55+,Entrepreneur,Middle Eastern,1034,12141,1,0,-1,0,0,-1,-1,1,1,1
18415364__2,18415364,2,2025-01-13,Tariq Al-Mansouri,55+,Entrepreneur,Middle Eastern,1366,12473,0,0,1,1,0,0,0,1,1,1
18415364__3,18415364,3,2025-01-19,Tariq Al-Mansouri,55+,Entrepreneur,Middle Eastern,579,11686,0,0,-1,0,0,0,0,0,1,1
18415364__4,18415364,4,2025-01-20,Tariq Al-Mansouri,55+,Entrepreneur,Middle Eastern,922,12029,-1,-1,-1,0,-1,0,-1,0,1,0
1ae9b1c1__0,1ae9b1c1,0,2025-12-26,Layla Mansour,25-34,Teacher,Middle Eastern,899,11991,0,1,0,0,0,-1,-1,1,0,0
1ae9b1c1__1,1ae9b1c1,1,2025-12-28,Layla Mansour,25-34,Teacher,Middle Eastern,604,11696,1,1,0,0,0,0,0,0,0,0
1ae9b1c1__2,1ae9b1c1,2,2026-01-02,Layla Mansour,25-34,Teacher,Middle Eastern,629,11721,1,1,0,0,0,1,0,0,0,0
1b8b7276__0,1b8b7276,0,2025-07-05,Nabil Khoury,45-54,Software Engineer,Middle Eastern,913,12012,-1,-1,0,0,0,1,1,0,0,0
1b8b7276__1,1b8b7276,1,2025-07-09,Nabil Khoury,45-54,Software Engineer,Middle Eastern,897,11996,-1,0,0,0,-1,1,1,0,0,0
1b8b7276__2,1b8b7276,2,2025-07-15,Nabil Khoury,45-54,Software Engineer,Middle Eastern,478,11577,0,0,0,1,0,0,1,1,1,0
1b8b7276__3,1b8b7276,3,2025-07-19,Nabil Khoury,45-54,Software Engineer,Middle Eastern,562,11661,-1,0,0,0,-1,1,1,1,0,0
1b8b7276__4,1b8b7276,4,2025-07-24,Nabil Khoury,45-54,Software Engineer,Middle Eastern,777,11876,-1,-1,0,0,0,1,0,0,0,0
1b8b7276__5,1b8b7276,5,2025-07-31,Nabil Khoury,45-54,Software Engineer,Middle Eastern,531,11630,0,0,1,1,0,1,0,0,1,0
1b8b7276__6,1b8b7276,6,2025-08-07,Nabil Khoury,45-54,Software Engineer,Middle Eastern,1263,12362,-1,-1,0,1,-1,1,1,0,0,0
1b8b7276__7,1b8b7276,7,2025-08-13,Nabil Khoury,45-54,Software Engineer,Middle Eastern,799,11898,0,-1,0,1,0,1,1,0,0,0
1b8b7276__8,1b8b7276,8,2025-08-19,Nabil Khoury,45-54,Software Engineer,Middle Eastern,215,11314,0,0,1,0,0,0,0,1,1,0
1bcd8599__0,1bcd8599,0,2025-02-11,Tariq Hadid,45-54,Nurse,Middle Eastern,937,11993,0,0,0,0,-1,0,1,0,0,0
1bcd8599__1,1bcd8599,1,2025-02-11,Tariq Hadid,45-54,Nurse,Middle Eastern,1823,12879,-1,0,0,0,-1,0,0,0,0,0
1bcd8599__2,1bcd8599,2,2025-02-15,Tariq Hadid,45-54,Nurse,Middle Eastern,661,11717,0,0,0,1,0,0,0,0,0,0
1bcd8599__3,1bcd8599,3,2025-02-22,Tariq Hadid,45-54,Nurse,Middle Eastern,1288,12344,-1,0,0,0,-1,0,1,0,0,0
1bcd8599__4,1bcd8599,4,2025-02-22,Tariq Hadid,45-54,Nurse,Middle Eastern,1258,12314,0,0,0,0,-1,0,1,0,0,0
1bcd8599__5,1bcd8599,5,2025-02-28,Tariq Hadid,45-54,Nurse,Middle Eastern,244,11300,0,0,0,0,0,0,0,0,0,0
1bcd8599__6,1bcd8599,6,2025-03-06,Tariq Hadid,45-54,Nurse,Middle Eastern,754,11810,0,0,0,0,-1,0,1,0,0,0
1bcd8599__7,1bcd8599,7,2025-03-10,Tariq Hadid,45-54,Nurse,Middle Eastern,1800,12856,0,0,0,0,-1,0,0,0,1,0
1bcd8599__8,1bcd8599,8,2025-03-11,Tariq Hadid,45-54,Nurse,Middle Eastern,731,11787,0,0,0,0,0,0,0,1,1,0
1bcd8599__9,1bcd8599,9,2025-03-12,Tariq Hadid,45-54,Nurse,Middle Eastern,1068,12124,1,0,0,0,-1,0,0,0,0,0
1d529c71__0,1d529c71,0,2025-03-24,Luuk Janssen,18-24,Gig Worker,Western European,227,11301,-1,0,0,0,0,0,1,0,0,0
1d529c71__1,1d529c71,1,2025-03-31,Luuk Janssen,18-24,Gig Worker,Western European,1180,12254,-1,0,0,0,0,0,1,1,0,0
1d529c71__2,1d529c71,2,2025-04-03,Luuk Janssen,18-24,Gig Worker,Western European,1010,12084,0,0,0,0,0,1,1,0,0,0
1d529c71__3,1d529c71,3,2025-04-05,Luuk Janssen,18-24,Gig Worker,Western European,1121,12195,0,0,0,0,0,1,1,0,0,0
1d529c71__4,1d529c71,4,2025-04-09,Luuk Janssen,18-24,Gig Worker,Western European,1248,12322,-1,0,0,0,0,0,1,0,0,0
1d529c71__5,1d529c71,5,2025-04-16,Luuk Janssen,18-24,Gig Worker,Western European,252,11326,0,0,0,0,0,0,1,1,0,0
1d529c71__6,1d529c71,6,2025-04-16,Luuk Janssen,18-24,Gig Worker,Western European,417,11491,-1,0,0,0,0,0,1,0,0,0
1d529c71__7,1d529c71,7,2025-04-21,Luuk Janssen,18-24,Gig Worker,Western European,987,12061,-1,0,0,0,0,0,1,0,0,0
1ed90155__0,1ed90155,0,2025-12-08,Maya Chen,18-24,Artist,North American,1120,12213,1,1,0,1,0,0,-1,0,0,0
1ed90155__1,1ed90155,1,2025-12-09,Maya Chen,18-24,Artist,North American,1152,12245,1,1,0,1,0,0,0,0,0,0
1ed90155__2,1ed90155,2,2025-12-12,Maya Chen,18-24,Artist,North American,1100,12193,0,1,0,1,0,-1,0,0,0,0
1ed90155__3,1ed90155,3,2025-12-14,Maya Chen,18-24,Artist,North American,271,11364,-1,0,0,1,0,0,0,0,0,0
1ed90155__4,1ed90155,4,2025-12-17,Maya Chen,18-24,Artist,North American,220,11313,0,1,-1,1,0,0,0,0,0,0
1ed90155__5,1ed90155,5,2025-12-20,Maya Chen,18-24,Artist,North American,1992,13085,1,1,0,1,0,0,0,0,1,0
1f86f569__0,1f86f569,0,2025-11-27,Erik Lindqvist,35-44,Software Engineer,Western European,692,11807,-1,0,0,0,0,0,1,0,0,0
1f86f569__1,1f86f569,1,2025-12-01,Erik Lindqvist,35-44,Software Engineer,Western European,1364,12479,-1,0,0,0,0,0,1,0,1,0
1f86f569__2,1f86f569,2,2025-12-06,Erik Lindqvist,35-44,Software Engineer,Western European,2057,13172,-1,0,0,0,0,1,1,1,1,0
1f86f569__3,1f86f569,3,2025-12-09,Erik Lindqvist,35-44,Software Engineer,Western European,941,12056,-1,0,0,1,0,0,1,0,1,0
20730018__0,20730018,0,2025-06-02,Arjun Rathore,35-44,Gig Worker,South Asian,1388,12482,0,0,0,0,0,1,0,0,0,0
20730018__1,20730018,1,2025-06-09,Arjun Rathore,35-44,Gig Worker,South Asian,369,11463,0,0,0,0,0,0,0,0,0,1
20730018__2,20730018,2,2025-06-15,Arjun Rathore,35-44,Gig Worker,South Asian,658,11752,0,0,0,0,0,1,0,0,0,0
20730018__3,20730018,3,2025-06-20,Arjun Rathore,35-44,Gig Worker,South Asian,1226,12320,0,0,0,0,0,0,0,0,1,0
20730018__4,20730018,4,2025-06-26,Arjun Rathore,35-44,Gig Worker,South Asian,813,11907,0,0,0,0,0,0,0,0,0,1
20730018__5,20730018,5,2025-07-03,Arjun Rathore,35-44,Gig Worker,South Asian,989,12083,0,0,0,0,0,1,0,0,0,1
20730018__6,20730018,6,2025-07-04,Arjun Rathore,35-44,Gig Worker,South Asian,1246,12340,0,0,0,0,0,0,0,0,0,1
20730018__7,20730018,7,2025-07-06,Arjun Rathore,35-44,Gig Worker,South Asian,512,11606,0,0,0,0,0,1,0,0,0,1
20730018__8,20730018,8,2025-07-13,Arjun Rathore,35-44,Gig Worker,South Asian,1691,12785,0,0,0,0,0,1,0,0,-1,-1
22b117be__0,22b117be,0,2025-04-28,Harold Delacroix,55+,Grad Student,North American,1034,12124,-1,0,0,0,1,0,1,0,0,0
22b117be__1,22b117be,1,2025-04-30,Harold Delacroix,55+,Grad Student,North American,214,11304,0,0,0,0,0,0,0,0,0,0
22b117be__2,22b117be,2,2025-04-30,Harold Delacroix,55+,Grad Student,North American,1472,12562,-1,0,0,1,-1,-1,1,0,0,0
22b117be__3,22b117be,3,2025-05-01,Harold Delacroix,55+,Grad Student,North American,934,12024,-1,0,0,0,0,1,1,0,-1,0
22b117be__4,22b117be,4,2025-05-03,Harold Delacroix,55+,Grad Student,North American,250,11340,0,0,0,1,0,0,1,0,0,0
22b117be__5,22b117be,5,2025-05-08,Harold Delacroix,55+,Grad Student,North American,1634,12724,1,0,0,1,-1,0,1,0,0,0
22b117be__6,22b117be,6,2025-05-14,Harold Delacroix,55+,Grad Student,North American,575,11665,0,0,0,0,-1,0,1,0,0,0
22b117be__7,22b117be,7,2025-05-15,Harold Delacroix,55+,Grad Student,North American,558,11648,0,0,0,1,1,1,0,0,0,0
22b117be__8,22b117be,8,2025-05-19,Harold Delacroix,55+,Grad Student,North American,787,11877,-1,0,0,-1,0,0,1,0,0,0
22b117be__9,22b117be,9,2025-05-25,Harold Delacroix,55+,Grad Student,North American,1185,12275,1,0,0,0,0,-1,0,0,0,0
22b117be__10,22b117be,10,2025-05-30,Harold Delacroix,55+,Grad Student,North American,937,12027,1,0,0,1,1,0,0,0,0,0
22b117be__11,22b117be,11,2025-05-30,Harold Delacroix,55+,Grad Student,North American,230,11320,0,1,0,1,0,0,0,0,0,0
236d4507__0,236d4507,0,2025-02-14,Lukas Weiß,25-34,Grad Student,Western European,1071,12135,0,0,0,0,-1,0,1,0,0,0
236d4507__1,236d4507,1,2025-02-15,Lukas Weiß,25-34,Grad Student,Western European,1354,12418,0,0,0,0,1,0,0,0,0,0
236d4507__2,236d4507,2,2025-02-22,Lukas Weiß,25-34,Grad Student,Western European,1218,12282,-1,0,0,0,1,0,0,0,0,0
236d4507__3,236d4507,3,2025-02-28,Lukas Weiß,25-34,Grad Student,Western European,1080,12144,0,0,0,0,-1,0,0,0,0,0
236d4507__4,236d4507,4,2025-03-01,Lukas Weiß,25-34,Grad Student,Western European,531,11595,0,0,0,1,0,0,0,0,0,0
236d4507__5,236d4507,5,2025-03-04,Lukas Weiß,25-34,Grad Student,Western European,295,11359,0,0,0,0,1,0,0,0,0,0
23d101f8__0,23d101f8,0,2025-08-05,Meera Krishnamurthy,45-54,Teacher,South Asian,260,11355,0,0,0,1,0,0,0,0,0,0
23d101f8__1,23d101f8,1,2025-08-05,Meera Krishnamurthy,45-54,Teacher,South Asian,725,11820,0,0,0,1,0,1,0,0,0,0
23d101f8__2,23d101f8,2,2025-08-10,Meera Krishnamurthy,45-54,Teacher,South Asian,358,11453,0,0,0,1,0,0,0,0,1,0
23d101f8__3,23d101f8,3,2025-08-14,Meera Krishnamurthy,45-54,Teacher,South Asian,229,11324,0,0,0,1,0,0,0,0,0,0
23d101f8__4,23d101f8,4,2025-08-20,Meera Krishnamurthy,45-54,Teacher,South Asian,349,11444,0,-1,0,0,0,1,0,0,1,0
23d101f8__5,23d101f8,5,2025-08-22,Meera Krishnamurthy,45-54,Teacher,South Asian,1250,12345,1,0,0,1,0,0,1,0,0,0
23d101f8__6,23d101f8,6,2025-08-27,Meera Krishnamurthy,45-54,Teacher,South Asian,748,11843,0,0,0,0,0,1,0,0,0,0
23d101f8__7,23d101f8,7,2025-09-02,Meera Krishnamurthy,45-54,Teacher,South Asian,1111,12206,0,0,0,1,0,1,0,0,-1,0
23d101f8__8,23d101f8,8,2025-09-09,Meera Krishnamurthy,45-54,Teacher,South Asian,1004,12099,0,0,0,0,0,0,0,0,1,0
23d101f8__9,23d101f8,9,2025-09-12,Meera Krishnamurthy,45-54,Teacher,South Asian,331,11426,0,0,0,1,0,1,0,0,0,0
23d101f8__10,23d101f8,10,2025-09-19,Meera Krishnamurthy,45-54,Teacher,South Asian,1065,12160,0,0,0,1,0,1,0,0,1,0
2541429a__0,2541429a,0,2025-11-10,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,302,11416,0,0,0,0,1,1,0,0,0,0
2541429a__1,2541429a,1,2025-11-14,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,575,11689,0,0,0,0,0,0,0,1,1,0
2541429a__2,2541429a,2,2025-11-18,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,240,11354,0,0,0,0,0,1,0,1,0,0
2541429a__3,2541429a,3,2025-11-18,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,694,11808,0,0,0,0,0,1,0,1,0,0
2541429a__4,2541429a,4,2025-11-24,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,219,11333,0,0,0,0,0,0,0,1,0,0
2541429a__5,2541429a,5,2025-11-24,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,780,11894,0,0,0,0,-1,0,0,1,0,0
2541429a__6,2541429a,6,2025-11-28,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,880,11994,0,0,0,0,0,1,0,1,0,0
2541429a__7,2541429a,7,2025-11-30,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,617,11731,1,0,0,0,-1,0,0,0,1,0
2541429a__8,2541429a,8,2025-12-04,Farid Al-Khatib,55+,Parent (Stay-at-home),Middle Eastern,738,11852,1,0,0,0,0,0,0,0,1,0
2719f938__0,2719f938,0,2025-07-04,Yasmin Khalil,25-34,Artist,Middle Eastern,674,11739,0,0,1,1,0,0,-1,0,0,0
2719f938__1,2719f938,1,2025-07-09,Yasmin Khalil,25-34,Artist,Middle Eastern,385,11450,0,0,1,-1,0,0,0,0,0,0
2719f938__2,2719f938,2,2025-07-12,Yasmin Khalil,25-34,Artist,Middle Eastern,1590,12655,1,0,1,0,0,-1,-1,-1,0,0
2719f938__3,2719f938,3,2025-07-18,Yasmin Khalil,25-34,Artist,Middle Eastern,149,11214,0,0,1,1,0,0,0,0,0,0
2719f938__4,2719f938,4,2025-07-20,Yasmin Khalil,25-34,Artist,Middle Eastern,1210,12275,1,0,1,0,0,0,-1,-1,0,0
2719f938__5,2719f938,5,2025-07-22,Yasmin Khalil,25-34,Artist,Middle Eastern,584,11649,0,1,1,0,0,0,0,0,1,0
2719f938__6,2719f938,6,2025-07-23,Yasmin Khalil,25-34,Artist,Middle Eastern,411,11476,1,0,0,0,0,0,-1,-1,0,0
2719f938__7,2719f938,7,2025-07-29,Yasmin Khalil,25-34,Artist,Middle Eastern,1074,12139,1,0,1,0,0,-1,0,0,0,0
2719f938__8,2719f938,8,2025-08-03,Yasmin Khalil,25-34,Artist,Middle Eastern,681,11746,0,0,1,1,0,0,-1,0,1,0
2a4a97ee__0,2a4a97ee,0,2025-10-04,Carmen Lucia Vargas,35-44,Teacher,Latin American,223,11329,1,0,0,-1,0,0,0,0,1,0
2a4a97ee__1,2a4a97ee,1,2025-10-10,Carmen Lucia Vargas,35-44,Teacher,Latin American,1461,12567,1,0,0,0,0,0,1,0,1,1
2a4a97ee__2,2a4a97ee,2,2025-10-10,Carmen Lucia Vargas,35-44,Teacher,Latin American,1173,12279,1,0,0,-1,-1,0,0,0,1,1
2a4a97ee__3,2a4a97ee,3,2025-10-15,Carmen Lucia Vargas,35-44,Teacher,Latin American,148,11254,0,0,0,0,0,0,0,0,1,0
2a4a97ee__4,2a4a97ee,4,2025-10-20,Carmen Lucia Vargas,35-44,Teacher,Latin American,1410,12516,1,0,0,0,0,1,0,0,1,1
2d928d8a__0,2d928d8a,0,2025-02-07,Henrik Larsson,45-54,Entrepreneur,Western European,1102,12202,0,1,0,0,0,-1,0,0,0,0
2d928d8a__1,2d928d8a,1,2025-02-13,Henrik Larsson,45-54,Entrepreneur,Western European,690,11790,0,1,0,0,0,1,0,0,0,0
2d928d8a__2,2d928d8a,2,2025-02-14,Henrik Larsson,45-54,Entrepreneur,Western European,1060,12160,0,0,0,1,0,0,0,0,-1,0
2d928d8a__3,2d928d8a,3,2025-02-15,Henrik Larsson,45-54,Entrepreneur,Western European,921,12021,1,0,0,0,0,1,0,0,0,0
2d928d8a__4,2d928d8a,4,2025-02-22,Henrik Larsson,45-54,Entrepreneur,Western European,991,12091,0,0,0,0,0,1,0,0,0,0
2d928d8a__5,2d928d8a,5,2025-02-27,Henrik Larsson,45-54,Entrepreneur,Western European,999,12099,0,0,0,1,0,1,0,0,0,0
2d928d8a__6,2d928d8a,6,2025-03-03,Henrik Larsson,45-54,Entrepreneur,Western European,1385,12485,0,1,0,0,0,-1,0,0,0,0
2d928d8a__7,2d928d8a,7,2025-03-08,Henrik Larsson,45-54,Entrepreneur,Western European,252,11352,0,0,1,0,0,0,0,0,0,0
2d928d8a__8,2d928d8a,8,2025-03-13,Henrik Larsson,45-54,Entrepreneur,Western European,635,11735,0,1,0,0,0,1,0,0,0,0
2d928d8a__9,2d928d8a,9,2025-03-14,Henrik Larsson,45-54,Entrepreneur,Western European,710,11810,0,1,0,0,0,1,0,0,0,0
2d928d8a__10,2d928d8a,10,2025-03-14,Henrik Larsson,45-54,Entrepreneur,Western European,1087,12187,0,1,0,0,0,-1,0,0,0,0
2d928d8a__11,2d928d8a,11,2025-03-14,Henrik Larsson,45-54,Entrepreneur,Western European,637,11737,1,0,0,0,0,1,0,0,0,0
2da4f100__0,2da4f100,0,2025-01-23,Santiago Herrera,25-34,Entrepreneur,Latin American,644,11724,0,0,-1,1,0,0,0,0,0,0
2da4f100__1,2da4f100,1,2025-01-29,Santiago Herrera,25-34,Entrepreneur,Latin American,524,11604,0,0,0,1,0,0,0,0,0,0
2da4f100__2,2da4f100,2,2025-02-04,Santiago Herrera,25-34,Entrepreneur,Latin American,1293,12373,0,0,0,1,1,0,0,0,0,0
2da4f100__3,2da4f100,3,2025-02-09,Santiago Herrera,25-34,Entrepreneur,Latin American,198,11278,0,0,0,1,0,0,0,0,0,0
2da4f100__4,2da4f100,4,2025-02-09,Santiago Herrera,25-34,Entrepreneur,Latin American,976,12056,0,0,0,1,0,0,0,0,-1,0
2da4f100__5,2da4f100,5,2025-02-15,Santiago Herrera,25-34,Entrepreneur,Latin American,1403,12483,0,0,0,1,1,0,0,0,0,0
2da4f100__6,2da4f100,6,2025-02-19,Santiago Herrera,25-34,Entrepreneur,Latin American,357,11437,0,0,0,1,0,0,0,-1,-1,0
2da4f100__7,2da4f100,7,2025-02-19,Santiago Herrera,25-34,Entrepreneur,Latin American,241,11321,0,0,0,1,0,0,0,0,0,0
2da4f100__8,2da4f100,8,2025-02-25,Santiago Herrera,25-34,Entrepreneur,Latin American,997,12077,0,0,0,1,1,0,0,0,0,0
2da4f100__9,2da4f100,9,2025-03-02,Santiago Herrera,25-34,Entrepreneur,Latin American,438,11518,0,0,0,1,0,0,0,0,0,0
2da4f100__10,2da4f100,10,2025-03-08,Santiago Herrera,25-34,Entrepreneur,Latin American,666,11746,0,0,0,1,0,0,0,0,0,0
2e6270bb__0,2e6270bb,0,2025-12-07,Chen Wei-Lin,45-54,Gig Worker,East Asian,302,11380,0,0,0,0,1,0,0,0,0,0
2e6270bb__1,2e6270bb,1,2025-12-13,Chen Wei-Lin,45-54,Gig Worker,East Asian,1255,12333,1,0,-1,1,0,1,1,0,1,0
2e6270bb__2,2e6270bb,2,2025-12-13,Chen Wei-Lin,45-54,Gig Worker,East Asian,1252,12330,1,0,0,0,-1,1,-1,0,1,0
2e6270bb__3,2e6270bb,3,2025-12-16,Chen Wei-Lin,45-54,Gig Worker,East Asian,223,11301,0,0,0,0,0,0,0,0,0,0
2e6270bb__4,2e6270bb,4,2025-12-16,Chen Wei-Lin,45-54,Gig Worker,East Asian,236,11314,0,0,0,-1,-1,-1,0,0,0,0
2e6270bb__5,2e6270bb,5,2025-12-20,Chen Wei-Lin,45-54,Gig Worker,East Asian,670,11748,1,0,-1,1,1,1,0,0,0,0
2e6270bb__6,2e6270bb,6,2025-12-25,Chen Wei-Lin,45-54,Gig Worker,East Asian,1563,12641,1,0,-1,1,0,1,0,-1,-1,0
2e6270bb__7,2e6270bb,7,2025-12-25,Chen Wei-Lin,45-54,Gig Worker,East Asian,227,11305,0,0,0,0,0,0,0,0,-1,0
2e6270bb__8,2e6270bb,8,2025-12-28,Chen Wei-Lin,45-54,Gig Worker,East Asian,1447,12525,0,0,0,0,-1,0,1,0,1,0
2e6270bb__9,2e6270bb,9,2026-01-04,Chen Wei-Lin,45-54,Gig Worker,East Asian,285,11363,0,0,0,1,1,1,0,0,0,0
344ea8f7__0,344ea8f7,0,2025-11-07,Matthijs van der Berg,45-54,Grad Student,Western European,997,12078,0,0,1,0,0,0,0,0,0,0
344ea8f7__1,344ea8f7,1,2025-11-11,Matthijs van der Berg,45-54,Grad Student,Western European,344,11425,0,0,1,0,0,0,0,0,0,0
344ea8f7__2,344ea8f7,2,2025-11-13,Matthijs van der Berg,45-54,Grad Student,Western European,1230,12311,-1,0,-1,1,0,0,1,0,0,0
344ea8f7__3,344ea8f7,3,2025-11-13,Matthijs van der Berg,45-54,Grad Student,Western European,412,11493,0,0,1,0,0,0,0,0,0,0
344ea8f7__4,344ea8f7,4,2025-11-20,Matthijs van der Berg,45-54,Grad Student,Western European,679,11760,0,0,1,1,0,0,0,0,0,0
344ea8f7__5,344ea8f7,5,2025-11-20,Matthijs van der Berg,45-54,Grad Student,Western European,739,11820,0,0,-1,1,0,0,0,0,0,0
344ea8f7__6,344ea8f7,6,2025-11-23,Matthijs van der Berg,45-54,Grad Student,Western European,769,11850,0,0,0,0,0,0,0,0,0,0
344ea8f7__7,344ea8f7,7,2025-11-27,Matthijs van der Berg,45-54,Grad Student,Western European,1551,12632,0,0,-1,1,0,0,0,0,0,0
344ea8f7__8,344ea8f7,8,2025-12-02,Matthijs van der Berg,45-54,Grad Student,Western European,1191,12272,1,0,1,0,0,0,0,0,0,0
3a3b15e4__0,3a3b15e4,0,2025-05-29,Nasser Haddad,45-54,Grad Student,Middle Eastern,1020,12113,1,0,1,0,0,0,0,1,0,0
3a3b15e4__1,3a3b15e4,1,2025-06-03,Nasser Haddad,45-54,Grad Student,Middle Eastern,195,11288,0,0,0,1,0,0,0,0,0,0
3a3b15e4__2,3a3b15e4,2,2025-06-10,Nasser Haddad,45-54,Grad Student,Middle Eastern,1219,12312,0,0,0,0,0,0,1,1,0,0
3a3b15e4__3,3a3b15e4,3,2025-06-10,Nasser Haddad,45-54,Grad Student,Middle Eastern,247,11340,0,0,1,0,0,0,-1,0,0,0
3a3b15e4__4,3a3b15e4,4,2025-06-12,Nasser Haddad,45-54,Grad Student,Middle Eastern,2018,13111,1,0,0,0,0,0,0,-1,0,0
3a3b15e4__5,3a3b15e4,5,2025-06-15,Nasser Haddad,45-54,Grad Student,Middle Eastern,1491,12584,1,0,1,0,0,0,0,0,0,0
3a3b15e4__6,3a3b15e4,6,2025-06-17,Nasser Haddad,45-54,Grad Student,Middle Eastern,754,11847,0,0,0,1,0,0,0,1,0,0
3a3b15e4__7,3a3b15e4,7,2025-06-18,Nasser Haddad,45-54,Grad Student,Middle Eastern,2045,13138,0,0,1,0,0,0,0,1,0,0
3a3b15e4__8,3a3b15e4,8,2025-06-19,Nasser Haddad,45-54,Grad Student,Middle Eastern,1004,12097,0,0,1,-1,0,0,0,0,0,0
3a3b15e4__9,3a3b15e4,9,2025-06-19,Nasser Haddad,45-54,Grad Student,Middle Eastern,246,11339,0,0,0,-1,0,0,-1,0,0,0
3a3b15e4__10,3a3b15e4,10,2025-06-22,Nasser Haddad,45-54,Grad Student,Middle Eastern,1979,13072,0,0,0,1,0,0,0,1,0,0
3a517a79__0,3a517a79,0,2025-12-22,Megan Calloway,35-44,Nurse,North American,1002,12067,0,-1,0,0,0,1,0,0,0,0
3a517a79__1,3a517a79,1,2025-12-28,Megan Calloway,35-44,Nurse,North American,271,11336,0,0,0,0,0,1,0,0,0,0
3a517a79__2,3a517a79,2,2025-12-29,Megan Calloway,35-44,Nurse,North American,1294,12359,0,-1,0,0,0,1,0,0,1,0
3a517a79__3,3a517a79,3,2025-12-31,Megan Calloway,35-44,Nurse,North American,702,11767,0,0,0,0,0,0,0,0,1,0
3a517a79__4,3a517a79,4,2025-12-31,Megan Calloway,35-44,Nurse,North American,530,11595,0,0,0,0,0,0,0,0,0,0
3a517a79__5,3a517a79,5,2026-01-07,Megan Calloway,35-44,Nurse,North American,732,11797,0,0,0,0,0,1,0,0,1,0
3a517a79__6,3a517a79,6,2026-01-13,Megan Calloway,35-44,Nurse,North American,277,11342,0,0,0,0,0,0,0,0,0,0
3a517a79__7,3a517a79,7,2026-01-13,Megan Calloway,35-44,Nurse,North American,1561,12626,0,-1,0,-1,0,1,0,0,0,0
3a517a79__8,3a517a79,8,2026-01-17,Megan Calloway,35-44,Nurse,North American,698,11763,0,0,0,0,0,1,0,0,1,0
3b836198__0,3b836198,0,2025-07-19,Marcus Callahan,25-34,Entrepreneur,North American,854,11921,0,0,0,0,-1,0,1,0,0,0
3b836198__1,3b836198,1,2025-07-21,Marcus Callahan,25-34,Entrepreneur,North American,796,11863,0,0,0,1,1,0,0,0,0,0
